Match,Server Name,Receiver Name,Server hand,Receiver hand,Date,Tournament,Best of,Court,Surface,Max_Count,Count 4,Won 4,Prob Won 4,Count 5,Won 5,Prob Won 5,Count 6,Won 6,Prob Won 6
20060909-M-US_Open-SF-Andy_Roddick-Mikhail_Youzhny,Mikhail Youzhny,Andy Roddick,R,R,20060909,US Open,5,Deuce,Hard,4,31,17,0.548387097,2,0,0,28,15,0.535714286
20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,Nikolay Davydenko,Roger Federer,R,R,20060909,US Open,5,Deuce,Hard,6,12,9,0.75,5,3,0.6,25,12,0.48
20060910-M-US_Open-F-Roger_Federer-Andy_Roddick,Andy Roddick,Roger Federer,R,R,20060910,US Open,5,Deuce,Hard,4,41,22,0.536585366,,,,19,12,0.631578947
20060922-M-Davis_Cup_World_Group_PO-RR-Roger_Federer-Novak_Djokovic,Novak Djokovic,Roger Federer,R,R,20060922,Davis Cup World Group PO,3,Deuce,Hard,4,22,15,0.681818182,8,3,0.375,18,7,0.388888889
20061003-M-Tokyo-R16-Roger_Federer-Wesley_Moodie,Wesley Moodie,Roger Federer,R,R,20061003,Tokyo,3,Deuce,Hard,6,7,3,0.428571429,3,0,0,10,6,0.6
20061004-M-Tokyo-QF-Roger_Federer-Takao_Suzuki,Takao Suzuki,Roger Federer,R,R,20061004,Tokyo,3,Deuce,Hard,6,18,11,0.611111111,7,5,0.714285714,31,22,0.709677419
20061008-M-Metz-F-Novak_Djokovic-Jurgen_Melzer,Jurgen Melzer,Novak Djokovic,L,R,20061008,Metz,3,Deuce,Hard,6,9,5,0.555555556,4,3,0.75,33,17,0.515151515
20061008-M-Tokyo-F-Roger_Federer-Tim_Henman,Tim Henman,Roger Federer,R,R,20061008,Tokyo,3,Deuce,Hard,4,17,10,0.588235294,9,1,0.111111111,4,1,0.25
20061021-M-Madrid_Masters-SF-Roger_Federer-David_Nalbandian,David Nalbandian,Roger Federer,R,R,20061021,Madrid Masters,3,Deuce,Hard,6,6,3,0.5,5,4,0.8,16,5,0.3125
20061021-M-Madrid_Masters-SF-Tomas_Berdych-Fernando_Gonzalez,Fernando Gonzalez,Tomas Berdych,R,R,20061021,Madrid Masters,3,Deuce,Hard,6,6,6,1,1,0,0,14,13,0.928571429
20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,Fernando Gonzalez,Roger Federer,R,R,20061022,Madrid Masters,5,Deuce,Hard,4,16,9,0.5625,16,11,0.6875,10,5,0.5
20061025-M-Basel-R32-Roger_Federer-Tomas_Zib,Tomas Zib,Roger Federer,R,R,20061025,Basel,3,Deuce,Hard,4,11,5,0.454545455,3,0,0,9,5,0.555555556
20061029-M-Basel-F-Roger_Federer-Fernando_Gonzalez,Fernando Gonzalez,Roger Federer,R,R,20061029,Basel,5,Deuce,Carpet,4,34,15,0.441176471,3,1,0.333333333,22,15,0.681818182
20061104-M-Paris_Masters-SF-Tommy_Haas-Dominik_Hrbaty,Dominik Hrbaty,Tommy Haas,R,R,20061104,Paris Masters,3,Deuce,Hard,4,7,6,0.857142857,3,1,0.333333333,6,4,0.666666667
20061104-M-Paris_Masters-SF-Tommy_Robredo-Nikolay_Davydenko,Nikolay Davydenko,Tommy Robredo,R,R,20061104,Paris Masters,3,Deuce,Hard,4,18,15,0.833333333,1,1,1,15,13,0.866666667
20061105-M-Paris_Masters-F-Nikolay_Davydenko-Dominik_Hrbaty,Dominik Hrbaty,Nikolay Davydenko,R,R,20061105,Paris Masters,5,Deuce,Hard,4,20,7,0.35,13,9,0.692307692,3,1,0.333333333
20061113-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal,Rafael Nadal,Roger Federer,L,R,20061113,Masters Cup,3,Deuce,Hard,6,5,3,0.6,7,6,0.857142857,25,13,0.52
20061114-M-Masters_Cup-RR-Roger_Federer-Andy_Roddick,Andy Roddick,Roger Federer,R,R,20061114,Masters Cup,3,Deuce,Hard,4,40,27,0.675,3,1,0.333333333,13,8,0.615384615
20061118-M-Masters_Cup-SF-James_Blake-David_Nalbandian,David Nalbandian,James Blake,R,R,20061118,Masters Cup,3,Deuce,Hard,6,10,5,0.5,6,3,0.5,17,9,0.529411765
20061119-M-Masters_Cup-F-Roger_Federer-James_Blake,James Blake,Roger Federer,R,R,20061119,Masters Cup,5,Deuce,Hard,4,17,9,0.529411765,15,5,0.333333333,7,3,0.428571429
20070107-M-Adelaide-F-Chris_Guccione-Novak_Djokovic,Novak Djokovic,Chris Guccione,R,L,20070107,Adelaide,3,Deuce,Hard,4,30,21,0.7,4,3,0.75,23,14,0.608695652
20070118-M-Australian_Open-R64-Juan_Martin_Del_Potro-Fernando_Gonzalez,Fernando Gonzalez,Juan Martin Del Potro,R,R,20070118,Australian Open,5,Deuce,Hard,6,27,21,0.777777778,10,7,0.7,33,19,0.575757576
20070122-M-Australian_Open-R16-James_Blake-Fernando_Gonzalez,Fernando Gonzalez,James Blake,R,R,20070122,Australian Open,5,Deuce,Hard,4,24,16,0.666666667,8,2,0.25,18,10,0.555555556
20070122-M-Australian_Open-R16-Rafael_Nadal-Andy_Murray,Andy Murray,Rafael Nadal,R,L,20070122,Australian Open,5,Deuce,Hard,6,38,21,0.552631579,4,0,0,38,21,0.552631579
20070122-M-Australian_Open-R16-Roger_Federer-Novak_Djokovic,Novak Djokovic,Roger Federer,R,R,20070122,Australian Open,5,Deuce,Hard,4,22,11,0.5,5,5,1,19,8,0.421052632
20070123-M-Australian_Open-QF-Rafael_Nadal-Fernando_Gonzalez,Fernando Gonzalez,Rafael Nadal,R,L,20070123,Australian Open,5,Deuce,Hard,4,24,13,0.541666667,,,,19,13,0.684210526
20070124-M-Australian_Open-QF-Roger_Federer-Tommy_Robredo,Tommy Robredo,Roger Federer,R,R,20070124,Australian Open,5,Deuce,Hard,4,21,11,0.523809524,12,7,0.583333333,20,10,0.5
20070125-M-Australian_Open-SF-Andy_Roddick-Roger_Federer,Roger Federer,Andy Roddick,R,R,20070125,Australian Open,5,Deuce,Hard,6,14,10,0.714285714,2,2,1,14,11,0.785714286
20070126-M-Australian_Open-SF-Tommy_Haas-Fernando_Gonzalez,Fernando Gonzalez,Tommy Haas,R,R,20070126,Australian Open,5,Deuce,Hard,4,16,14,0.875,3,1,0.333333333,13,12,0.923076923
20070218-M-San_Jose-F-Ivo_Karlovic-Andy_Murray,Andy Murray,Ivo Karlovic,R,R,20070218,San Jose,3,Deuce,Hard,4,34,23,0.676470588,5,4,0.8,23,17,0.739130435
20070228-M-Las_Vegas-RR-Benjamin_Becker-Gustavo_Kuerten,Gustavo Kuerten,Benjamin Becker,R,R,20070228,Las Vegas,3,Deuce,Hard,6,10,6,0.6,,,,11,7,0.636363636
20070301-M-Dubai-QF-Roger_Federer-Novak_Djokovic,Novak Djokovic,Roger Federer,R,R,20070301,Dubai,3,Deuce,Hard,4,25,11,0.44,19,10,0.526315789,5,5,1
20070303-M-Dubai-F-Roger_Federer-Mikhail_Youzhny,Mikhail Youzhny,Roger Federer,R,R,20070303,Dubai,3,Deuce,Hard,4,16,7,0.4375,2,0,0,8,5,0.625
20070305-M-Indian_Wells-SF-Andy_Murray-Novak_Djokovic,Novak Djokovic,Andy Murray,R,R,20070305,Indian Wells,3,Deuce,Hard,6,5,4,0.8,1,1,1,16,12,0.75
20070310-M-Indian_Wells_Masters-R64-Richard_Gasquet-Juan_Martin_Del_Potro,Juan Martin Del Potro,Richard Gasquet,R,R,20070310,Indian Wells Masters,3,Deuce,Hard,6,6,4,0.666666667,10,6,0.6,19,12,0.631578947
20070318-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20070318,Indian Wells Masters,3,Deuce,Hard,6,8,6,0.75,4,3,0.75,21,15,0.714285714
20070325-M-Miami_Masters-F-Novak_Djokovic-Guillermo_Canas,Guillermo Canas,Novak Djokovic,R,R,20070325,Miami Masters,5,Deuce,Hard,4,19,13,0.684210526,9,3,0.333333333,8,4,0.5
20070329-M-Miami_Masters-QF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20070329,Miami Masters,3,Deuce,Hard,6,6,4,0.666666667,3,3,1,18,9,0.5
20070330-M-Miami_Masters-SF-Novak_Djokovic-Andy_Murray,Andy Murray,Novak Djokovic,R,R,20070330,Miami Masters,3,Deuce,Hard,4,13,4,0.307692308,1,1,1,6,4,0.666666667
20070415-M-Monte_Carlo_Masters-F-Roger_Federer-Rafael_Nadal,Rafael Nadal,Roger Federer,L,R,20070415,Monte Carlo Masters,3,Deuce,Clay,5,4,4,1,18,12,0.666666667,11,6,0.545454545
20070421-M-Monte_Carlo_Masters-SF-Roger_Federer-Juan_Carlos_Ferrero,Juan Carlos Ferrero,Roger Federer,R,R,20070421,Monte Carlo Masters,3,Deuce,Clay,6,4,2,0.5,4,2,0.5,16,11,0.6875
20070421-M-Monte_Carlo_Masters-SF-Tomas_Berdych-Rafael_Nadal,Rafael Nadal,Tomas Berdych,L,R,20070421,Monte Carlo Masters,3,Deuce,Clay,6,9,9,1,4,1,0.25,14,10,0.714285714
20070506-M-Estoril-F-Richard_Gasquet-Novak_Djokovic,Novak Djokovic,Richard Gasquet,R,R,20070506,Estoril,3,Deuce,Clay,6,16,5,0.3125,3,1,0.333333333,21,13,0.619047619
20070510-M-Rome_Masters-R16-Roger_Federer-Filippo_Volandri,Filippo Volandri,Roger Federer,R,R,20070510,Rome Masters,3,Deuce,Clay,5,1,1,1,16,9,0.5625,15,9,0.6
20070511-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20070511,Rome Masters,3,Deuce,Clay,6,4,2,0.5,6,5,0.833333333,13,11,0.846153846
20070512-M-Rome_Masters-SF-Fernando_Gonzalez-Filippo_Volandri,Filippo Volandri,Fernando Gonzalez,R,R,20070512,Rome Masters,3,Deuce,Clay,6,2,1,0.5,9,7,0.777777778,9,3,0.333333333
20070512-M-Rome_Masters-SF-Nikolay_Davydenko-Rafael_Nadal,Rafael Nadal,Nikolay Davydenko,L,R,20070512,Rome Masters,3,Deuce,Clay,6,24,17,0.708333333,4,3,0.75,31,19,0.612903226
20070513-M-Rome_Masters-F-Fernando_Gonzalez-Rafael_Nadal,Rafael Nadal,Fernando Gonzalez,L,R,20070513,Rome Masters,3,Deuce,Clay,6,3,1,0.333333333,4,4,1,15,12,0.8
20070516-M-Hamburg_Masters-R16-Nikolay_Davydenko-Lleyton_Hewitt,Lleyton Hewitt,Nikolay Davydenko,R,R,20070516,Hamburg Masters,3,Deuce,Clay,6,20,11,0.55,,,,27,17,0.62962963
20070519-M-Hamburg_Masters-SF-Roger_Federer-Carlos_Moya,Carlos Moya,Roger Federer,R,R,20070519,Hamburg Masters,3,Deuce,Clay,6,23,10,0.434782609,1,1,1,24,12,0.5
20070520-M-Hamburg_Masters-F-Roger_Federer-Rafael_Nadal,Rafael Nadal,Roger Federer,L,R,20070520,Hamburg Masters,3,Deuce,Clay,6,3,1,0.333333333,17,7,0.411764706,21,9,0.428571429
20070521-M-Hamburg_Masters-SF-Rafael_Nadal-Lleyton_Hewitt,Lleyton Hewitt,Rafael Nadal,R,L,20070521,Hamburg Masters,3,Deuce,Clay,4,24,13,0.541666667,,,,18,11,0.611111111
20070529-M-Roland_Garros-R128-Juan_Martin_Del_Potro_-Rafael_Nadal,Rafael Nadal,Juan Martin Del Potro ,L,R,20070529,Roland Garros,5,Deuce,Clay,6,13,12,0.923076923,8,3,0.375,13,8,0.615384615
20070606-M-Roland_Garros-QF-Carlos_Moya_-Rafael_Nadal,Rafael Nadal,Carlos Moya ,L,R,20070606,Roland Garros,5,Deuce,Clay,6,1,0,0,9,7,0.777777778,28,17,0.607142857
20070606-M-Roland_Garros-QF-Tommy_Robredo-Roger_Federer,Roger Federer,Tommy Robredo,R,R,20070606,Roland Garros,5,Deuce,Clay,4,21,17,0.80952381,3,2,0.666666667,20,13,0.65
20070608-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20070608,Roland Garros,5,Deuce,Clay,6,3,2,0.666666667,6,5,0.833333333,36,24,0.666666667
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,Nikolay Davydenko,Roger Federer,R,R,20070608,Roland Garros,5,Deuce,Clay,6,20,9,0.45,3,1,0.333333333,49,28,0.571428571
20070610-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,Rafael Nadal,Roger Federer,L,R,20070610,Roland Garros,5,Deuce,Clay,6,4,4,1,3,2,0.666666667,61,37,0.606557377
20070617-M-Queens_Club-F-Nicolas_Mahut-Andy_Roddick,Andy Roddick,Nicolas Mahut,R,R,20070617,Queens Club,3,Deuce,Grass,6,19,16,0.842105263,1,1,1,24,20,0.833333333
20070629-M-Wimbledon-R32-Janko_Tipsarevic-Fernando_Gonzalez,Fernando Gonzalez,Janko Tipsarevic,R,R,20070629,Wimbledon,5,Deuce,Grass,6,24,15,0.625,12,3,0.25,30,21,0.7
20070705-M-Wimbledon-R16-Novak_Djokovic-Lleyton_Hewitt,Lleyton Hewitt,Novak Djokovic,R,R,20070705,Wimbledon,5,Deuce,Grass,6,38,19,0.5,1,1,1,39,28,0.717948718
20070707-M-Wimbledon-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20070707,Wimbledon,5,Deuce,Grass,6,3,3,1,1,0,0,8,5,0.625
20070707-M-Wimbledon-SF-Roger_Federer-Richard_Gasquet,Richard Gasquet,Roger Federer,R,R,20070707,Wimbledon,5,Deuce,Grass,6,13,7,0.538461538,6,4,0.666666667,27,17,0.62962963
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,Rafael Nadal,Roger Federer,L,R,20070708,Wimbledon,5,Deuce,Grass,6,10,7,0.7,8,5,0.625,61,39,0.639344262
20070806-M-Canada_Masters-R64-Lleyton_Hewitt-Juan_Carlos_Ferrero,Juan Carlos Ferrero,Lleyton Hewitt,R,R,20070806,Canada Masters,3,Deuce,Hard,6,18,9,0.5,1,1,1,23,16,0.695652174
20070810-M-Canada_Masters-SF-Roger_Federer-Radek_Stepanek,Radek Stepanek,Roger Federer,R,R,20070810,Canada Masters,3,Deuce,Hard,4,16,13,0.8125,4,2,0.5,14,8,0.571428571
20070812-M-Canada_Masters-F-Novak_Djokovic-Roger_Federer,Roger Federer,Novak Djokovic,R,R,20070812,Canada Masters,3,Deuce,Hard,4,21,15,0.714285714,19,11,0.578947368,11,10,0.909090909
20070812-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20070812,Canada Masters,3,Deuce,Hard,6,5,2,0.4,5,2,0.4,22,13,0.590909091
20070818-M-Cincinnati_Masters-SF-James_Blake-Nikolay_Davydenko,Nikolay Davydenko,James Blake,R,R,20070818,Cincinnati Masters,3,Deuce,Hard,6,7,3,0.428571429,2,1,0.5,20,9,0.45
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,Lleyton Hewitt,Roger Federer,R,R,20070818,Cincinnati Masters,3,Deuce,Hard,4,32,21,0.65625,,,,26,14,0.538461538
20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake,James Blake,Roger Federer,R,R,20070819,Cincinnati Masters,3,Deuce,Hard,4,12,6,0.5,7,4,0.571428571,5,3,0.6
20070830-M-US_Open-R64-Roger_Federer-Paul_Capdeville,Paul Capdeville,Roger Federer,R,R,20070830,US Open,5,Deuce,Hard,6,18,9,0.5,1,0,0,24,12,0.5
20070904-M-US_Open-R16-David_Ferrer-Rafael_Nadal,Rafael Nadal,David Ferrer,L,R,20070904,US Open,5,Deuce,Hard,6,17,9,0.529411765,14,7,0.5,44,28,0.636363636
20070905-M-US_Open-QF-Roger_Federer-Andy_Roddick,Andy Roddick,Roger Federer,R,R,20070905,US Open,5,Deuce,Hard,4,22,17,0.772727273,12,10,0.833333333,20,17,0.85
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,Novak Djokovic,David Ferrer,R,R,20070908,US Open,5,Deuce,Hard,6,15,9,0.6,4,3,0.75,27,20,0.740740741
20070908-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,Nikolay Davydenko,Roger Federer,R,R,20070908,US Open,5,Deuce,Hard,6,16,11,0.6875,6,1,0.166666667,31,12,0.387096774
20070909-M-US_Open-F-Roger_Federer-Novak_Djokovic,Novak Djokovic,Roger Federer,R,R,20070909,US Open,5,Deuce,Hard,6,27,20,0.740740741,1,1,1,32,23,0.71875
20071007-M-Metz-F-Andy_Murray-Tommy_Robredo,Tommy Robredo,Andy Murray,R,R,20071007,Metz,3,Deuce,Hard,4,24,13,0.541666667,1,1,1,7,5,0.714285714
20071014-M-Vienna-F-Stan_Wawrinka-Novak_Djokovic,Novak Djokovic,Stan Wawrinka,R,R,20071014,Vienna,3,Deuce,Hard,6,9,5,0.555555556,,,,15,13,0.866666667
20071014-M-Wien-F-Stan_Wawrinka-Novak_Djokovic,Novak Djokovic,Stan Wawrinka,R,R,20071014,Wien,3,Deuce,Hard,6,9,5,0.555555556,,,,15,13,0.866666667
20071018-M-Madrid_Masters-R16-Andy_Murray-Rafael_Nadal,Rafael Nadal,Andy Murray,L,R,20071018,Madrid Masters,3,Deuce,Hard,6,11,6,0.545454545,7,3,0.428571429,23,11,0.47826087
20071020-M-Madrid_Masters-SF-Nicolas_Kiefer-Roger_Federer,Roger Federer,Nicolas Kiefer,R,R,20071020,Madrid Masters,3,Deuce,Hard,6,11,9,0.818181818,,,,16,12,0.75
20071020-M-Madrid_Masters-SF-Novak_Djokovic-David_Nalbandian,David Nalbandian,Novak Djokovic,R,R,20071020,Madrid Masters,3,Deuce,Hard,6,13,12,0.923076923,,,,23,14,0.608695652
20071021-M-Madrid_Masters-F-Roger_Federer-David_Nalbandian,David Nalbandian,Roger Federer,R,R,20071021,Madrid Masters,3,Deuce,Hard,6,11,7,0.636363636,6,4,0.666666667,18,11,0.611111111
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,Juan Martin Del Potro,Roger Federer,R,R,20071022,Basel,3,Deuce,Hard,6,1,1,1,4,2,0.5,18,7,0.388888889
20071028-M-Basel-F-Roger_Federer-Jarkko_Nieminen,Jarkko Nieminen,Roger Federer,L,R,20071028,Basel,3,Deuce,Hard,6,5,3,0.6,7,3,0.428571429,12,9,0.75
20071028-M-Paris_Masters-F-Rafael_Nadal-David_Nalbandian,David Nalbandian,Rafael Nadal,R,L,20071028,Paris Masters,3,Deuce,Hard,6,7,6,0.857142857,,,,10,9,0.9
20071028-M-St_Petersburg-F-Fernando_Verdasco-Andy_Murray,Andy Murray,Fernando Verdasco,R,L,20071028,St Petersburg,3,Deuce,Hard,6,10,8,0.8,,,,14,8,0.571428571
20071103-M-Paris_Masters-SF-Rafael_Nadal-Marcos_Baghdatis,Marcos Baghdatis,Rafael Nadal,R,L,20071103,Paris Masters,3,Deuce,Hard,6,13,10,0.769230769,,,,32,17,0.53125
20071103-M-Paris_Masters-SF-Richard_Gasquet-David_Nalbandian,David Nalbandian,Richard Gasquet,R,R,20071103,Paris Masters,3,Deuce,Hard,6,7,6,0.857142857,,,,15,8,0.533333333
20071112-M-Masters_Cup-RR-Novak_Djokovic-Richard_Gasquet,Richard Gasquet,Novak Djokovic,R,R,20071112,Masters Cup,3,Deuce,Hard,4,16,9,0.5625,1,1,1,13,9,0.692307692
20071112-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal,Rafael Nadal,Roger Federer,L,R,20071112,Masters Cup,3,Deuce,Hard,6,1,0,0,1,1,1,16,8,0.5
20071115-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20071115,Tour Finals,3,Deuce,Hard,6,3,2,0.666666667,,,,26,21,0.807692308
20071118-M-Masters_Cup-F-David_Ferrer-Roger_Federer,Roger Federer,David Ferrer,R,R,20071118,Masters Cup,5,Deuce,Hard,4,19,9,0.473684211,4,2,0.5,14,12,0.857142857
20080105-M-Doha-F-Stan_Wawrinka-Andy_Murray,Andy Murray,Stan Wawrinka,R,R,20080105,Doha,3,Deuce,Hard,4,27,16,0.592592593,2,2,1,15,11,0.733333333
20080106-M-Chennai-F-Mikhail_Youzhny-Rafael_Nadal,Rafael Nadal,Mikhail Youzhny,L,R,20080106,Chennai,3,Deuce,Hard,6,5,2,0.4,1,0,0,10,4,0.4
20080123-M-Australian_Open-QF-Roger_Federer-James_Blake,James Blake,Roger Federer,R,R,20080123,Australian Open,5,Deuce,Hard,6,17,13,0.764705882,8,4,0.5,33,21,0.636363636
20080125-M-Australian_Open-SF-Jo_Wilfried_Tsonga_-Rafael_Nadal,Rafael Nadal,Jo Wilfried Tsonga ,L,R,20080125,Australian Open,5,Deuce,Hard,6,8,5,0.625,1,0,0,29,13,0.448275862
20080127-M-Australian_Open-SF-Novak_Djokovic-Roger_Federer,Roger Federer,Novak Djokovic,R,R,20080127,Australian Open,5,Deuce,Hard,6,23,17,0.739130435,2,2,1,27,13,0.481481481
20080304-M-Dubai-R32-Roger_Federer-Andy_Murray,Andy Murray,Roger Federer,R,R,20080304,Dubai,3,Deuce,Hard,6,17,14,0.823529412,13,11,0.846153846,17,14,0.823529412
20080307-M-Dubai-QF-Igor_Andreev-Novak_Djokovic,Novak Djokovic,Igor Andreev,R,R,20080307,Dubai,3,Deuce,Hard,4,11,8,0.727272727,2,0,0,6,5,0.833333333
20080308-M-Dubai-F-Andy_Roddick-Feliciano_Lopez,Feliciano Lopez,Andy Roddick,L,R,20080308,Dubai,3,Deuce,Hard,6,21,17,0.80952381,1,1,1,21,11,0.523809524
20080322-M-Indian_Wells_Masters-SF-Mardy_Fish-Roger_Federer,Roger Federer,Mardy Fish,R,R,20080322,Indian Wells Masters,3,Deuce,Hard,6,13,6,0.461538462,1,0,0,14,8,0.571428571
20080322-M-Indian_Wells_Masters-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20080322,Indian Wells Masters,3,Deuce,Hard,6,4,3,0.75,4,1,0.25,19,9,0.473684211
20080419-M-Estoril-SF-Roger_Federer-Denis_Gremelmayr,Denis Gremelmayr,Roger Federer,L,R,20080419,Estoril,3,Deuce,Clay,6,12,10,0.833333333,6,4,0.666666667,23,7,0.304347826
20080419-M-Monte_Carlo_Masters-SF-Roger_Federer-Novak_Djokovic,Novak Djokovic,Roger Federer,R,R,20080419,Monte Carlo Masters,3,Deuce,Clay,4,13,8,0.615384615,9,5,0.555555556,9,3,0.333333333
20080420-M-Estoril-F-Nikolay_Davydenko-Roger_Federer,Roger Federer,Nikolay Davydenko,R,R,20080420,Estoril,3,Deuce,Clay,4,17,10,0.588235294,4,2,0.5,7,4,0.571428571
20080420-M-Monte_Carlo_Masters-F-Rafael_Nadal-Roger_Federer,Roger Federer,Rafael Nadal,R,L,20080420,Monte Carlo Masters,3,Deuce,Clay,4,19,10,0.526315789,5,2,0.4,14,9,0.642857143
20080426-M-Monte_Carlo_Masters-SF-Nikolay_Davydenko-Rafael_Nadal,Rafael Nadal,Nikolay Davydenko,L,R,20080426,Monte Carlo Masters,3,Deuce,Clay,6,8,5,0.625,,,,21,12,0.571428571
20080510-M-Rome_Masters-SF-Novak_Djokovic-Radek_Stepanek,Radek Stepanek,Novak Djokovic,R,R,20080510,Rome Masters,3,Deuce,Clay,4,5,1,0.2,,,,3,0,0
20080511-M-Hamburg_Masters-F-Roger_Federer-Rafael_Nadal,Rafael Nadal,Roger Federer,L,R,20080511,Hamburg Masters,3,Deuce,Clay,6,3,1,0.333333333,24,14,0.583333333,25,12,0.48
20080511-M-Rome_Masters-F-Novak_Djokovic-Stan_Wawrinka,Stan Wawrinka,Novak Djokovic,R,R,20080511,Rome Masters,3,Deuce,Clay,6,18,10,0.555555556,6,5,0.833333333,20,11,0.55
20080517-M-Hamburg_Masters-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20080517,Hamburg Masters,3,Deuce,Clay,6,12,8,0.666666667,4,2,0.5,39,20,0.512820513
20080517-M-Hamburg_Masters-SF-Roger_Federer-Andreas_Seppi,Andreas Seppi,Roger Federer,R,R,20080517,Hamburg Masters,3,Deuce,Clay,6,17,7,0.411764706,1,0,0,18,9,0.5
20080604-M-Roland_Garros-QF-Roger_Federer-Fernando_Gonzalez,Fernando Gonzalez,Roger Federer,R,R,20080604,Roland Garros,5,Deuce,Clay,6,10,4,0.4,10,5,0.5,20,11,0.55
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,Roger Federer,Gael Monfils,R,R,20080606,Roland Garros,5,Deuce,Clay,4,36,23,0.638888889,1,1,1,33,21,0.636363636
20080606-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20080606,Roland Garros,5,Deuce,Clay,6,13,10,0.769230769,9,7,0.777777778,25,14,0.56
20080608-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,Rafael Nadal,Roger Federer,L,R,20080608,Roland Garros,5,Deuce,Clay,6,2,1,0.5,4,1,0.25,25,17,0.68
20080614-M-Queens_Club-SF-Andy_Roddick-Rafael_Nadal,Rafael Nadal,Andy Roddick,L,R,20080614,Queens Club,3,Deuce,Grass,6,4,4,1,7,2,0.285714286,21,16,0.761904762
20080615-M-Halle-F-Roger_Federer-Philipp_Kohlschreiber,Philipp Kohlschreiber,Roger Federer,R,R,20080615,Halle,3,Deuce,Grass,4,13,10,0.769230769,11,8,0.727272727,8,4,0.5
20080615-M-Queens_Club-F-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,Novak Djokovic,L,R,20080615,Queens Club,3,Deuce,Grass,4,15,9,0.6,13,10,0.769230769,13,7,0.538461538
20080627-M-Wimbledon-R64-Novak_Djokovic-Marat_Safin,Marat Safin,Novak Djokovic,R,R,20080627,Wimbledon,5,Deuce,Grass,6,19,13,0.684210526,1,0,0,27,22,0.814814815
20080628-M-Wimbledon-R32-Roger_Federer-Marc_Gicquel,Marc Gicquel,Roger Federer,R,R,20080628,Wimbledon,5,Deuce,Grass,6,13,5,0.384615385,4,1,0.25,23,13,0.565217391
20080630-M-Wimbledon-R16-Roger_Federer-Lleyton_Hewitt,Lleyton Hewitt,Roger Federer,R,R,20080630,Wimbledon,5,Deuce,Grass,4,26,20,0.769230769,1,1,1,16,9,0.5625
20080702-M-Wimbledon-QF-Rafael_Nadal-Andy_Murray,Andy Murray,Rafael Nadal,R,L,20080702,Wimbledon,5,Deuce,Grass,6,21,12,0.571428571,,,,25,12,0.48
20080702-M-Wimbledon-QF-Roger_Federer-Mario_Ancic,Mario Ancic,Roger Federer,R,R,20080702,Wimbledon,5,Deuce,Grass,6,17,9,0.529411765,9,7,0.777777778,20,12,0.6
20080704-M-Wimbledon-SF-Rainer_Schuettler-Rafael_Nadal,Rafael Nadal,Rainer Schuettler,L,R,20080704,Wimbledon,5,Deuce,Grass,6,9,6,0.666666667,6,3,0.5,21,18,0.857142857
20080704-M-Wimbledon-SF-Roger_Federer-Marat_Safin,Marat Safin,Roger Federer,R,R,20080704,Wimbledon,5,Deuce,Grass,6,18,12,0.666666667,6,3,0.5,24,16,0.666666667
20080706-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,Rafael Nadal,Roger Federer,L,R,20080706,Wimbledon,5,Deuce,Grass,6,24,17,0.708333333,21,15,0.714285714,67,43,0.641791045
